,Rank,Robot,Weapon,R_MK2,W_MK2
840,43,Falcon,Trident,True,False
841,43,Falcon,Avenger,True,True
842,43,Falcon,Avenger,True,False
843,43,Falcon,,True,False
844,43,Ares,Corona,False,False
845,43,Ares,Halo,False,False
846,43,Ares,Shredder,False,False
847,43,Ares,Corona,False,False
848,43,Mender,Halo,True,False
849,43,Mender,Storm,True,True
850,43,Mender,Gust,True,True
851,43,Mender,,True,False
852,43,Ao Jun,Ember,False,False
853,43,Ao Jun,Viper,False,False
854,43,Ao Jun,,False,False
855,43,Ao Jun,,False,False
856,43,Hellburner,Blaze,True,False
857,43,Hellburner,Ember,True,False
858,43,Hellburner,,True,False
859,43,Hellburner,,True,False
860,44,Hellburner,Halo,True,True
861,44,Hellburner,Ember,True,True
862,44,Hellburner,,True,False
863,44,Hellburner,,True,False
864,44,Ao Jun,Redeemer,True,True
865,44,Ao Jun,Redeemer,True,True
866,44,Ao Jun,,True,False
867,44,Ao Jun,,True,False
868,44,Mercury,Halo,False,True
869,44,Mercury,Avenger,False,True
870,44,Mercury,Halo,False,True
871,44,Mercury,,False,False
872,44,Ares,Scourge,True,True
873,44,Ares,Halo,True,True
874,44,Ares,Halo,True,True
875,44,Ares,Scourge,True,True
876,44,Falcon,Exodus,True,True
877,44,Falcon,Exodus,True,True
878,44,Falcon,Exodus,True,True
879,44,Falcon,,True,False
880,45,Spectre,Orkan,True,True
881,45,Spectre,Orkan,True,True
882,45,Spectre,Orkan,True,True
883,45,Spectre,Orkan,True,True
884,45,Mender,Shredder,True,False
885,45,Mender,Taran,True,True
886,45,Mender,Shredder,True,False
887,45,Mender,,True,False
888,45,Ares,Taran,True,True
889,45,Ares,Halo,True,False
890,45,Ares,Halo,True,False
891,45,Ares,Taran,True,True
892,45,Mercury,Gust,True,False
893,45,Mercury,Avenger,True,False
894,45,Mercury,Gust,True,False
895,45,Mercury,,True,False
896,45,Bulwark,Dragoon,False,True
897,45,Bulwark,Dragoon,False,True
898,45,Bulwark,,False,False
899,45,Bulwark,,False,False
900,46,Hellburner,Halo,True,False
901,46,Hellburner,Avenger,True,True
902,46,Hellburner,,True,False
903,46,Hellburner,,True,False
904,46,Ares,Pulsar,True,False
905,46,Ares,Halo,True,False
906,46,Ares,Halo,True,False
907,46,Ares,Pulsar,True,False
908,46,Mercury,Halo,False,False
909,46,Mercury,Avenger,False,True
910,46,Mercury,Halo,False,False
911,46,Mercury,,False,False
912,46,Mercury,Ecu,False,False
913,46,Mercury,Ember,False,False
914,46,Mercury,Halo,False,False
915,46,Mercury,,False,False
916,46,Ares,Tulumbas,False,True
917,46,Ares,Pin,False,True
918,46,Ares,Pin,False,True
919,46,Ares,Tulumbas,False,True
920,47,Hellburner,Gust,True,False
921,47,Hellburner,Avenger,True,True
922,47,Hellburner,,True,False
923,47,Hellburner,,True,False
924,47,Ares,Scourge,True,True
925,47,Ares,Halo,True,False
926,47,Ares,Halo,True,True
927,47,Ares,Scourge,True,True
928,47,Ares,Pulsar,True,True
929,47,Ares,Halo,True,False
930,47,Ares,Halo,True,False
931,47,Ares,Pulsar,True,True
932,47,Ares,Taran,True,True
933,47,Ares,Gust,True,True
934,47,Ares,Halo,True,False
935,47,Ares,Taran,True,True
936,47,Mercury,Gust,False,True
937,47,Mercury,Avenger,False,True
938,47,Mercury,Gust,False,True
939,47,Mercury,,False,False
940,48,Ares,Taran,False,True
941,48,Ares,Magnum,False,False
942,48,Ares,Magnum,False,False
943,48,Ares,Taran,False,True
944,48,Mender,Gust,True,True
945,48,Mender,Storm,True,False
946,48,Mender,Gust,True,True
947,48,Mender,,True,False
948,48,Mercury,Halo,False,True
949,48,Mercury,Ember,False,True
950,48,Mercury,Halo,False,False
951,48,Mercury,,False,False
952,48,Spectre,Tulumbas,True,True
953,48,Spectre,Tulumbas,True,True
954,48,Spectre,Tulumbas,True,True
955,48,Spectre,Tulumbas,True,True
956,48,Spectre,Taran,True,True
957,48,Spectre,Taran,True,True
958,48,Spectre,Taran,True,True
959,48,Spectre,Taran,True,True
960,49,Ares,Corona,False,False
961,49,Ares,Halo,False,False
962,49,Ares,Halo,False,False
963,49,Ares,Corona,False,False
964,49,Invader,Storm,False,False
965,49,Invader,Blaze,False,False
966,49,Invader,Halo,False,False
967,49,Invader,,False,False
968,49,Falcon,Trident,False,False
969,49,Falcon,Avenger,False,False
970,49,Falcon,Avenger,False,False
971,49,Falcon,,False,False
972,49,Falcon,Trident,False,False
973,49,Falcon,Ember,False,True
974,49,Falcon,Trident,False,False
975,49,Falcon,,False,False
976,49,Falcon,Dragoon,False,False
977,49,Falcon,Ember,False,True
978,49,Falcon,Dragoon,False,False
979,49,Falcon,,False,False
980,50,Ares,Corona,True,True
981,50,Ares,Halo,True,True
982,50,Ares,Halo,True,True
983,50,Ares,Corona,True,False
984,50,Ares,Tulumbas,False,True
985,50,Ares,Halo,False,False
986,50,Ares,Halo,False,False
987,50,Ares,Tulumbas,False,True
988,50,Strider,Halo,False,False
989,50,Strider,Halo,False,False
990,50,Strider,Ember,False,True
991,50,Strider,,False,False
992,50,Ares,Pulsar,False,False
993,50,Ares,Halo,False,True
994,50,Ares,Halo,False,True
995,50,Ares,Pulsar,False,False
996,50,Ao Jun,Avenger,False,True
997,50,Ao Jun,Avenger,False,True
998,50,Ao Jun,,False,False
999,50,Ao Jun,,False,False
1000,51,Pursuer,Gust,True,True
1001,51,Pursuer,Gust,True,True
1002,51,Pursuer,Gust,True,True
1003,51,Pursuer,,True,False
1004,51,Ao Jun,Avenger,True,True
1005,51,Ao Jun,Avenger,True,True
1006,51,Ao Jun,,True,False
1007,51,Ao Jun,,True,False
1008,51,Mender,Halo,True,False
1009,51,Mender,Corona,True,False
1010,51,Mender,Halo,True,False
1011,51,Mender,,True,False
1012,51,Bulgasari,Scourge,True,True
1013,51,Bulgasari,Scourge,True,True
1014,51,Bulgasari,Scourge,True,True
1015,51,Bulgasari,,True,False
1016,51,Falcon,Dragoon,False,False
1017,51,Falcon,Ember,False,False
1018,51,Falcon,Dragoon,False,False
1019,51,Falcon,,False,False
1020,52,Hellburner,Halo,True,False
1021,52,Hellburner,Ember,True,True
1022,52,Hellburner,,True,False
1023,52,Hellburner,,True,False
1024,52,Ares,Corona,False,True
1025,52,Ares,Halo,False,True
1026,52,Ares,Halo,False,True
1027,52,Ares,Corona,False,True
1028,52,Bulwark,Avenger,True,True
1029,52,Bulwark,Avenger,True,True
1030,52,Bulwark,,True,False
1031,52,Bulwark,,True,False
1032,52,Mercury,Halo,True,True
1033,52,Mercury,Avenger,True,False
1034,52,Mercury,Halo,True,True
1035,52,Mercury,,True,False
1036,52,Falcon,Exodus,True,True
1037,52,Falcon,Exodus,True,True
1038,52,Falcon,Exodus,True,True
1039,52,Falcon,,True,False
1040,53,Hellburner,Shredder,True,False
1041,53,Hellburner,Avenger,True,True
1042,53,Hellburner,,True,False
1043,53,Hellburner,,True,False
1044,53,Mender,Gust,True,True
1045,53,Mender,Corona,True,True
1046,53,Mender,Gust,True,True
1047,53,Mender,,True,False
1048,53,Fury,Trident,True,True
1049,53,Fury,Trident,True,True
1050,53,Fury,Trident,True,True
1051,53,Fury,,True,False
1052,53,Mercury,Halo,True,False
1053,53,Mercury,Ember,True,True
1054,53,Mercury,Halo,True,True
1055,53,Mercury,,True,False
1056,53,Mercury,Halo,False,True
1057,53,Mercury,Ember,False,True
1058,53,Mercury,Halo,False,False
1059,53,Mercury,,False,False
1060,54,Hellburner,Halo,False,False
1061,54,Hellburner,Ember,False,True
1062,54,Hellburner,,False,False
1063,54,Hellburner,,False,False
1064,54,Ares,Orkan,False,True
1065,54,Ares,Gust,False,True
1066,54,Ares,Gust,False,True
1067,54,Ares,Orkan,False,True
1068,54,Mercury,Halo,False,False
1069,54,Mercury,Avenger,False,False
1070,54,Mercury,Halo,False,True
1071,54,Mercury,,False,False
1072,54,Ares,Corona,False,False
1073,54,Ares,Halo,False,False
1074,54,Ares,Halo,False,False
1075,54,Ares,Corona,False,False
1076,54,Spectre,Tulumbas,True,True
1077,54,Spectre,Tulumbas,True,True
1078,54,Spectre,Tulumbas,True,True
1079,54,Spectre,Tulumbas,True,True
1080,55,Ao Jun,,True,False
1081,55,Ao Jun,,True,False
1082,55,Ao Jun,,True,False
1083,55,Ao Jun,,True,False
1084,55,Falcon,,True,False
1085,55,Falcon,,True,False
1086,55,Falcon,,True,False
1087,55,Falcon,,True,False
1088,55,Fury,,True,False
1089,55,Fury,,True,False
1090,55,Fury,,True,False
1091,55,Fury,,True,False
1092,55,Ao Guang,,True,False
1093,55,Ao Guang,,True,False
1094,55,Ao Guang,,True,False
1095,55,Ao Guang,,True,False
1096,55,Ares,,True,False
1097,55,Ares,,True,False
1098,55,Ares,,True,False
1099,55,Ares,,True,False
1100,56,Ares,Taran,True,True
1101,56,Ares,Halo,True,True
1102,56,Ares,Halo,True,False
1103,56,Ares,Taran,True,True
1104,56,Mercury,Gust,False,False
1105,56,Mercury,Ember,False,True
1106,56,Mercury,Halo,False,False
1107,56,Mercury,,False,False
1108,56,Mender,Gust,True,True
1109,56,Mender,Storm,True,True
1110,56,Mender,Gust,True,True
1111,56,Mender,,True,False
1112,56,Spectre,Taran,True,True
1113,56,Spectre,Taran,True,True
1114,56,Spectre,Taran,True,False
1115,56,Spectre,Taran,True,True
1116,56,Hellburner,Gust,True,False
1117,56,Hellburner,Glory,True,False
1118,56,Hellburner,,True,False
1119,56,Hellburner,,True,False
1120,57,Ao Jun,Calamity,True,False
1121,57,Ao Jun,Calamity,True,False
1122,57,Ao Jun,,True,False
1123,57,Ao Jun,,True,False
1124,57,Ao Jun,Avenger,False,True
1125,57,Ao Jun,Avenger,False,True
1126,57,Ao Jun,,False,False
1127,57,Ao Jun,,False,False
1128,57,Ares,Pulsar,True,True
1129,57,Ares,Shredder,True,False
1130,57,Ares,Shredder,True,True
1131,57,Ares,Pulsar,True,True
1132,57,Ares,Corona,True,True
1133,57,Ares,Halo,True,True
1134,57,Ares,Halo,True,True
1135,57,Ares,Corona,True,True
1136,57,Mercury,Halo,False,True
1137,57,Mercury,Viper,False,True
1138,57,Mercury,Halo,False,True
1139,57,Mercury,,False,False
1140,58,Mender,Gust,True,True
1141,58,Mender,Corona,True,False
1142,58,Mender,Halo,True,False
1143,58,Mender,,True,False
1144,58,Mercury,Halo,False,False
1145,58,Mercury,Avenger,False,True
1146,58,Mercury,Halo,False,False
1147,58,Mercury,,False,False
1148,58,Invader,Storm,True,True
1149,58,Invader,Halo,True,True
1150,58,Invader,Gust,True,True
1151,58,Invader,,True,False
1152,58,Hellburner,Halo,True,False
1153,58,Hellburner,Avenger,True,True
1154,58,Hellburner,,True,False
1155,58,Hellburner,,True,False
1156,58,Ares,Taran,True,True
1157,58,Ares,Halo,True,False
1158,58,Ares,Halo,True,False
1159,58,Ares,Taran,True,True
1160,59,Mercury,Gust,False,True
1161,59,Mercury,Ember,False,True
1162,59,Mercury,Halo,False,True
1163,59,Mercury,,False,False
1164,59,Ares,Taran,True,True
1165,59,Ares,Halo,True,False
1166,59,Ares,Halo,True,False
1167,59,Ares,Taran,True,True
1168,59,Spectre,Tulumbas,True,True
1169,59,Spectre,Tulumbas,True,True
1170,59,Spectre,Tulumbas,True,True
1171,59,Spectre,Tulumbas,True,True
1172,59,Pursuer,Gust,True,True
1173,59,Pursuer,Halo,True,True
1174,59,Pursuer,Gust,True,True
1175,59,Pursuer,,True,False
1176,59,Hellburner,Ecu,True,True
1177,59,Hellburner,Ancile,True,True
1178,59,Hellburner,,True,False
1179,59,Hellburner,,True,False
1180,60,Ares,Scourge,True,True
1181,60,Ares,Halo,True,False
1182,60,Ares,Halo,True,False
1183,60,Ares,Scourge,True,True
1184,60,Invader,Corona,False,True
1185,60,Invader,Shredder,False,True
1186,60,Invader,Shredder,False,True
1187,60,Invader,,False,False
1188,60,Bulwark,Glory,True,True
1189,60,Bulwark,Glory,True,True
1190,60,Bulwark,,True,False
1191,60,Bulwark,,True,False
1192,60,Ao Jun,Glory,True,True
1193,60,Ao Jun,Glory,True,True
1194,60,Ao Jun,,True,False
1195,60,Ao Jun,,True,False
1196,60,Ao Jun,Calamity,True,False
1197,60,Ao Jun,Calamity,True,False
1198,60,Ao Jun,,True,False
1199,60,Ao Jun,,True,False
1200,61,Hellburner,Ecu,True,False
1201,61,Hellburner,Exodus,True,False
1202,61,Hellburner,,True,False
1203,61,Hellburner,,True,False
1204,61,Ares,Corona,False,False
1205,61,Ares,Halo,False,False
1206,61,Ares,Halo,False,False
1207,61,Ares,Corona,False,False
1208,61,Ares,Scourge,True,True
1209,61,Ares,Halo,True,False
1210,61,Ares,Halo,True,False
1211,61,Ares,Scourge,True,True
1212,61,Ares,Pulsar,False,False
1213,61,Ares,Shredder,False,False
1214,61,Ares,Shredder,False,False
1215,61,Ares,Pulsar,False,False
1216,61,Mercury,Punisher,False,True
1217,61,Mercury,Avenger,False,True
1218,61,Mercury,Punisher,False,True
1219,61,Mercury,,False,False
1220,62,Ares,Pulsar,True,False
1221,62,Ares,Halo,True,False
1222,62,Ares,Halo,True,False
1223,62,Ares,Corona,True,False
1224,62,Falcon,Ember,True,False
1225,62,Falcon,Avenger,True,False
1226,62,Falcon,Exodus,True,False
1227,62,Falcon,,True,False
1228,62,Mercury,Halo,False,False
1229,62,Mercury,Avenger,False,True
1230,62,Mercury,Shredder,False,False
1231,62,Mercury,,False,False
1232,62,Hellburner,Halo,True,False
1233,62,Hellburner,Ember,True,True
1234,62,Hellburner,,True,False
1235,62,Hellburner,,True,False
1236,62,Mender,Halo,True,False
1237,62,Mender,Storm,True,False
1238,62,Mender,Halo,True,False
1239,62,Mender,,True,False
1240,63,Mercury,Gust,False,True
1241,63,Mercury,Avenger,False,True
1242,63,Mercury,Gust,False,True
1243,63,Mercury,,False,False
1244,63,Falcon,Viper,True,True
1245,63,Falcon,Avenger,True,True
1246,63,Falcon,Viper,True,False
1247,63,Falcon,,True,False
1248,63,Ao Jun,Avenger,False,True
1249,63,Ao Jun,Glory,False,True
1250,63,Ao Jun,,False,False
1251,63,Ao Jun,,False,False
1252,63,Mercury,Gust,True,True
1253,63,Mercury,Avenger,True,True
1254,63,Mercury,Gust,True,True
1255,63,Mercury,,True,False
1256,63,Mender,Halo,True,False
1257,63,Mender,Corona,True,True
1258,63,Mender,Halo,True,False
1259,63,Mender,,True,False
1260,64,Strider,Halo,True,False
1261,64,Strider,Halo,True,False
1262,64,Strider,Avenger,True,True
1263,64,Strider,,True,False
1264,64,Ares,Taran,True,True
1265,64,Ares,Halo,True,False
1266,64,Ares,Halo,True,False
1267,64,Ares,Taran,True,True
1268,64,Mercury,Halo,False,False
1269,64,Mercury,Avenger,False,True
1270,64,Mercury,Halo,False,False
1271,64,Mercury,,False,False
1272,64,Ares,Pulsar,False,False
1273,64,Ares,Marquess,False,False
1274,64,Ares,Marquess,False,False
1275,64,Ares,Pulsar,False,False
1276,64,Falcon,Trident,True,True
1277,64,Falcon,Trident,True,True
1278,64,Falcon,Trident,True,True
1279,64,Falcon,,True,False
1280,65,Hellburner,Marquess,True,False
1281,65,Hellburner,Ember,True,True
1282,65,Hellburner,,True,False
1283,65,Hellburner,,True,False
1284,65,Ares,Taran,False,True
1285,65,Ares,Halo,False,False
1286,65,Ares,Halo,False,False
1287,65,Ares,Taran,False,True
1288,65,Fury,Trident,True,True
1289,65,Fury,Trident,True,True
1290,65,Fury,Trident,True,True
1291,65,Fury,,True,False
1292,65,Ares,Scourge,False,False
1293,65,Ares,Shredder,False,False
1294,65,Ares,Shredder,False,False
1295,65,Ares,Scourge,False,False
1296,65,Mender,Gust,False,False
1297,65,Mender,Corona,False,False
1298,65,Mender,Gust,False,False
1299,65,Mender,,False,False
1300,66,Ares,Pulsar,False,False
1301,66,Ares,Halo,False,False
1302,66,Ares,Halo,False,False
1303,66,Ares,Pulsar,False,False
1304,66,Ares,Corona,False,False
1305,66,Ares,Halo,False,True
1306,66,Ares,Halo,False,True
1307,66,Ares,Corona,False,False
1308,66,Ao Jun,Avenger,True,True
1309,66,Ao Jun,Avenger,True,False
1310,66,Ao Jun,,True,False
1311,66,Ao Jun,,True,False
1312,66,Mercury,Blaze,False,False
1313,66,Mercury,Ember,False,True
1314,66,Mercury,Shredder,False,False
1315,66,Mercury,,False,False
1316,66,Hellburner,Gust,False,True
1317,66,Hellburner,Avenger,False,False
1318,66,Hellburner,,False,False
1319,66,Hellburner,,False,False
1320,67,Mender,Halo,False,False
1321,67,Mender,Corona,False,False
1322,67,Mender,Gust,False,False
1323,67,Mender,,False,False
1324,67,Ares,Taran,False,True
1325,67,Ares,Halo,False,False
1326,67,Ares,Halo,False,False
1327,67,Ares,Taran,False,True
1328,67,Mercury,Halo,False,False
1329,67,Mercury,Avenger,False,False
1330,67,Mercury,Halo,False,False
1331,67,Mercury,,False,False
1332,67,Ao Jun,Ember,False,True
1333,67,Ao Jun,Glory,False,False
1334,67,Ao Jun,,False,False
1335,67,Ao Jun,,False,False
1336,67,Ares,Corona,False,False
1337,67,Ares,Gust,False,False
1338,67,Ares,Halo,False,False
1339,67,Ares,Scourge,False,False
1340,68,Ao Jun,Ember,True,True
1341,68,Ao Jun,Ember,True,False
1342,68,Ao Jun,,True,False
1343,68,Ao Jun,,True,False
1344,68,Mercury,Halo,False,False
1345,68,Mercury,Avenger,False,True
1346,68,Mercury,Gust,False,True
1347,68,Mercury,,False,False
1348,68,Hellburner,Halo,True,False
1349,68,Hellburner,Glory,True,False
1350,68,Hellburner,,True,False
1351,68,Hellburner,,True,False
1352,68,Falcon,Trident,True,True
1353,68,Falcon,Avenger,True,True
1354,68,Falcon,Trident,True,True
1355,68,Falcon,,True,False
1356,68,Ares,Taran,False,True
1357,68,Ares,Halo,False,True
1358,68,Ares,Halo,False,True
1359,68,Ares,Taran,False,True
1360,69,Hellburner,Halo,True,False
1361,69,Hellburner,Ember,True,True
1362,69,Hellburner,,True,False
1363,69,Hellburner,,True,False
1364,69,Ares,Taran,True,True
1365,69,Ares,Halo,True,False
1366,69,Ares,Halo,True,False
1367,69,Ares,Taran,True,True
1368,69,Ares,Tulumbas,True,True
1369,69,Ares,Pin,True,True
1370,69,Ares,Pin,True,True
1371,69,Ares,Tulumbas,True,True
1372,69,Mercury,Halo,True,False
1373,69,Mercury,Avenger,True,True
1374,69,Mercury,Halo,True,False
1375,69,Mercury,,True,False
1376,69,Invader,Storm,True,True
1377,69,Invader,Halo,True,True
1378,69,Invader,Gust,True,True
1379,69,Invader,,True,False
1380,70,Hellburner,Ecu,True,True
1381,70,Hellburner,Ancile,True,True
1382,70,Hellburner,,True,False
1383,70,Hellburner,,True,False
1384,70,Mercury,Halo,False,True
1385,70,Mercury,Ember,False,True
1386,70,Mercury,Halo,False,True
1387,70,Mercury,,False,False
1388,70,Mender,Halo,True,True
1389,70,Mender,Corona,True,True
1390,70,Mender,Halo,True,True
1391,70,Mender,,True,False
1392,70,Ares,Taran,True,True
1393,70,Ares,Shredder,True,True
1394,70,Ares,Shredder,True,True
1395,70,Ares,Taran,True,True
1396,70,Spectre,Tulumbas,True,True
1397,70,Spectre,Tulumbas,True,True
1398,70,Spectre,Tulumbas,True,True
1399,70,Spectre,Tulumbas,True,True
1400,71,Falcon,Avenger,True,True
1401,71,Falcon,Avenger,True,True
1402,71,Falcon,Ember,True,True
1403,71,Falcon,,True,False
1404,71,Strider,Halo,True,False
1405,71,Strider,Halo,True,False
1406,71,Strider,Ember,True,True
1407,71,Strider,,True,False
1408,71,Mercury,Halo,False,False
1409,71,Mercury,Avenger,False,True
1410,71,Mercury,Halo,False,False
1411,71,Mercury,,False,False
1412,71,Ares,Orkan,True,True
1413,71,Ares,Halo,True,False
1414,71,Ares,Halo,True,False
1415,71,Ares,Orkan,True,True
1416,71,Ares,Tulumbas,False,True
1417,71,Ares,Pin,False,True
1418,71,Ares,Pin,False,True
1419,71,Ares,Tulumbas,False,True
1420,72,Ares,Corona,True,False
1421,72,Ares,Halo,True,True
1422,72,Ares,Halo,True,True
1423,72,Ares,Corona,True,True
1424,72,Hellburner,Shredder,False,False
1425,72,Hellburner,Ember,False,True
1426,72,Hellburner,,False,False
1427,72,Hellburner,,False,False
1428,72,Falcon,Tempest,True,False
1429,72,Falcon,Avenger,True,True
1430,72,Falcon,Tempest,True,False
1431,72,Falcon,,True,False
1432,72,Mender,Gust,True,True
1433,72,Mender,Storm,True,True
1434,72,Mender,Gust,True,False
1435,72,Mender,,True,False
1436,72,Mercury,Pin,False,True
1437,72,Mercury,Exodus,False,True
1438,72,Mercury,Pin,False,True
1439,72,Mercury,,False,False
1440,73,Spectre,Orkan,True,True
1441,73,Spectre,Orkan,True,True
1442,73,Spectre,Orkan,True,True
1443,73,Spectre,Orkan,True,True
1444,73,Spectre,Orkan,True,True
1445,73,Spectre,Orkan,True,True
1446,73,Spectre,Orkan,True,True
1447,73,Spectre,Orkan,True,True
1448,73,Spectre,Orkan,True,True
1449,73,Spectre,Orkan,True,True
1450,73,Spectre,Orkan,True,True
1451,73,Spectre,Orkan,True,True
1452,73,Pursuer,Gust,True,True
1453,73,Pursuer,Gust,True,True
1454,73,Pursuer,Gust,True,True
1455,73,Pursuer,,True,False
1456,73,Ao Jun,Ember,True,True
1457,73,Ao Jun,Ember,True,True
1458,73,Ao Jun,,True,False
1459,73,Ao Jun,,True,False
1460,74,Ares,Storm,True,True
1461,74,Ares,Halo,True,False
1462,74,Ares,Halo,True,False
1463,74,Ares,Storm,True,True
1464,74,Ares,Storm,False,True
1465,74,Ares,Halo,False,False
1466,74,Ares,Halo,False,False
1467,74,Ares,Storm,False,True
1468,74,Mercury,Halo,False,False
1469,74,Mercury,Glory,False,True
1470,74,Mercury,Halo,False,True
1471,74,Mercury,,False,False
1472,74,Fury,Dragoon,True,True
1473,74,Fury,Dragoon,True,True
1474,74,Fury,Dragoon,True,True
1475,74,Fury,,True,False
1476,74,Hellburner,Halo,True,False
1477,74,Hellburner,Glory,True,False
1478,74,Hellburner,,True,False
1479,74,Hellburner,,True,False
1480,75,Pursuer,Gust,False,True
1481,75,Pursuer,Gust,False,True
1482,75,Pursuer,Halo,False,False
1483,75,Pursuer,,False,False
1484,75,Mender,Halo,True,False
1485,75,Mender,Corona,True,False
1486,75,Mender,Halo,True,False
1487,75,Mender,,True,False
1488,75,Bulwark,Dragoon,False,True
1489,75,Bulwark,Dragoon,False,True
1490,75,Bulwark,,False,False
1491,75,Bulwark,,False,False
1492,75,Hellburner,Halo,True,False
1493,75,Hellburner,Ember,True,True
1494,75,Hellburner,,True,False
1495,75,Hellburner,,True,False
1496,75,Ares,Tulumbas,False,True
1497,75,Ares,Pin,False,False
1498,75,Ares,Pin,False,False
1499,75,Ares,Tulumbas,False,True
1500,76,Hellburner,Halo,False,False
1501,76,Hellburner,Exodus,False,True
1502,76,Hellburner,,False,False
1503,76,Hellburner,,False,False
1504,76,Mercury,Gust,False,False
1505,76,Mercury,Avenger,False,True
1506,76,Mercury,Gust,False,False
1507,76,Mercury,,False,False
1508,76,Ares,Scourge,True,True
1509,76,Ares,Halo,True,False
1510,76,Ares,Halo,True,False
1511,76,Ares,Scourge,True,True
1512,76,Spectre,Taran,False,True
1513,76,Spectre,Taran,False,True
1514,76,Spectre,Taran,False,True
1515,76,Spectre,Taran,False,True
1516,76,Falcon,Trident,False,False
1517,76,Falcon,Ember,False,True
1518,76,Falcon,Trident,False,False
1519,76,Falcon,,False,False
1520,77,Invader,Storm,False,True
1521,77,Invader,Gust,False,True
1522,77,Invader,Gust,False,True
1523,77,Invader,,False,False
1524,77,Ares,Scourge,False,True
1525,77,Ares,Halo,False,False
1526,77,Ares,Halo,False,False
1527,77,Ares,Scourge,False,True
1528,77,Ares,Corona,False,False
1529,77,Ares,Halo,False,False
1530,77,Ares,Halo,False,False
1531,77,Ares,Corona,False,False
1532,77,Ao Jun,Viper,False,False
1533,77,Ao Jun,Avenger,False,False
1534,77,Ao Jun,,False,False
1535,77,Ao Jun,,False,False
1536,77,Ao Jun,Avenger,False,True
1537,77,Ao Jun,Avenger,False,True
1538,77,Ao Jun,,False,False
1539,77,Ao Jun,,False,False
1540,78,Invader,Corona,True,True
1541,78,Invader,Halo,True,True
1542,78,Invader,Halo,True,True
1543,78,Invader,,True,False
1544,78,Ares,Corona,True,True
1545,78,Ares,Halo,True,True
1546,78,Ares,Halo,True,True
1547,78,Ares,Corona,True,True
1548,78,Ares,Corona,True,True
1549,78,Ares,Halo,True,True
1550,78,Ares,Halo,True,True
1551,78,Ares,Corona,True,True
1552,78,Ares,Tulumbas,True,True
1553,78,Ares,Pin,True,True
1554,78,Ares,Pin,True,True
1555,78,Ares,Tulumbas,True,True
1556,78,Ares,Scourge,True,True
1557,78,Ares,Spark,True,True
1558,78,Ares,Spark,True,True
1559,78,Ares,Scourge,True,True
1560,79,Hellburner,Halo,True,True
1561,79,Hellburner,Ember,True,True
1562,79,Hellburner,,True,False
1563,79,Hellburner,,True,False
1564,79,Mercury,Halo,False,True
1565,79,Mercury,Avenger,False,True
1566,79,Mercury,Halo,False,True
1567,79,Mercury,,False,False
1568,79,Invader,Storm,True,True
1569,79,Invader,Gust,True,True
1570,79,Invader,Halo,True,True
1571,79,Invader,,True,False
1572,79,Ares,Corona,True,False
1573,79,Ares,Halo,True,True
1574,79,Ares,Halo,True,True
1575,79,Ares,Corona,True,False
1576,79,Ares,Scourge,True,True
1577,79,Ares,Spark,True,False
1578,79,Ares,Shredder,True,False
1579,79,Ares,Scourge,True,True
1580,80,Hellburner,Halo,False,False
1581,80,Hellburner,Ember,False,False
1582,80,Hellburner,,False,False
1583,80,Hellburner,,False,False
1584,80,Falcon,Tempest,False,False
1585,80,Falcon,Avenger,False,True
1586,80,Falcon,Tempest,False,False
1587,80,Falcon,,False,False
1588,80,Mercury,Shredder,False,False
1589,80,Mercury,Avenger,False,True
1590,80,Mercury,Shredder,False,False
1591,80,Mercury,,False,False
1592,80,Ares,Tulumbas,False,True
1593,80,Ares,Halo,False,False
1594,80,Ares,Gust,False,True
1595,80,Ares,Tulumbas,False,True
1596,80,Falcon,Trident,True,True
1597,80,Falcon,Ember,True,True
1598,80,Falcon,Trident,True,True
1599,80,Falcon,,True,False
1600,81,Hellburner,Ecu,False,False
1601,81,Hellburner,Ancile,False,False
1602,81,Hellburner,,False,False
1603,81,Hellburner,,False,False
1604,81,Ao Jun,Glory,False,False
1605,81,Ao Jun,Ember,False,True
1606,81,Ao Jun,,False,False
1607,81,Ao Jun,,False,False
1608,81,Ares,Scourge,False,False
1609,81,Ares,Spark,False,False
1610,81,Ares,Halo,False,False
1611,81,Ares,Scourge,False,False
1612,81,Mercury,Gust,False,True
1613,81,Mercury,Avenger,False,True
1614,81,Mercury,Halo,False,False
1615,81,Mercury,,False,False
1616,81,Mercury,Gust,False,True
1617,81,Mercury,Avenger,False,True
1618,81,Mercury,Halo,False,False
1619,81,Mercury,,False,False
1620,82,Bulwark,Dragoon,False,True
1621,82,Bulwark,Dragoon,False,True
1622,82,Bulwark,,False,False
1623,82,Bulwark,,False,False
1624,82,Mercury,Halo,False,True
1625,82,Mercury,Avenger,False,True
1626,82,Mercury,Halo,False,False
1627,82,Mercury,,False,False
1628,82,Invader,Corona,True,True
1629,82,Invader,Gust,True,True
1630,82,Invader,Halo,True,False
1631,82,Invader,,True,False
1632,82,Hellburner,Halo,True,False
1633,82,Hellburner,Ember,True,True
1634,82,Hellburner,,True,False
1635,82,Hellburner,,True,False
1636,82,Ares,Taran,True,True
1637,82,Ares,Halo,True,False
1638,82,Ares,Halo,True,False
1639,82,Ares,Taran,True,True
1640,83,Hellburner,Shredder,True,False
1641,83,Hellburner,Calamity,True,False
1642,83,Hellburner,,True,False
