,Rank,Robot,Weapon,R_MK2,W_MK2
846,43,Mercury,Halo,False,False
847,43,Mercury,,False,False
848,43,Ares,Pulsar,True,False
849,43,Ares,Halo,True,False
850,43,Ares,Halo,True,False
851,43,Ares,Pulsar,True,False
852,43,Ao Jun,Avenger,False,True
853,43,Ao Jun,Avenger,False,False
854,43,Ao Jun,,False,False
855,43,Ao Jun,,False,False
856,43,Invader,Storm,True,False
857,43,Invader,Gust,True,False
858,43,Invader,Halo,True,False
859,43,Invader,,True,False
860,44,Hellburner,Halo,False,False
861,44,Hellburner,Exodus,False,True
862,44,Hellburner,,False,False
863,44,Hellburner,,False,False
864,44,Invader,Corona,True,False
865,44,Invader,Gust,True,False
866,44,Invader,Gust,True,True
867,44,Invader,,True,False
868,44,Ares,Scourge,True,True
869,44,Ares,Halo,True,False
870,44,Ares,Halo,True,False
871,44,Ares,Scourge,True,True
872,44,Mercury,Halo,False,False
873,44,Mercury,Avenger,False,True
874,44,Mercury,Gust,False,True
875,44,Mercury,,False,False
876,44,Falcon,Trident,False,True
877,44,Falcon,Ember,False,True
878,44,Falcon,Trident,False,False
879,44,Falcon,,False,False
880,45,Ares,Storm,True,False
881,45,Ares,Gust,True,False
882,45,Ares,Gust,True,False
883,45,Ares,Storm,True,True
884,45,Ao Jun,Avenger,True,True
885,45,Ao Jun,Avenger,True,True
886,45,Ao Jun,,True,False
887,45,Ao Jun,,True,False
888,45,Invader,Storm,True,True
889,45,Invader,Gust,True,True
890,45,Invader,Gust,True,True
891,45,Invader,,True,False
892,45,Haechi,Orkan,True,True
893,45,Haechi,Orkan,True,True
894,45,Haechi,Orkan,True,True
895,45,Haechi,,True,False
896,45,Spectre,Ballista,False,True
897,45,Spectre,Ballista,False,False
898,45,Spectre,Ballista,False,False
899,45,Spectre,Ballista,False,False
900,46,Invader,Scourge,False,True
901,46,Invader,Halo,False,True
902,46,Invader,Halo,False,True
903,46,Invader,,False,False
904,46,Ao Jun,Avenger,False,True
905,46,Ao Jun,Avenger,False,True
906,46,Ao Jun,,False,False
907,46,Ao Jun,,False,False
908,46,Ares,Scourge,True,True
909,46,Ares,Halo,True,False
910,46,Ares,Halo,True,False
911,46,Ares,Scourge,True,True
912,46,Ares,Pulsar,False,True
913,46,Ares,Spark,False,True
914,46,Ares,Spark,False,True
915,46,Ares,Pulsar,False,True
916,46,Hellburner,Ecu,True,True
917,46,Hellburner,Ember,True,True
918,46,Hellburner,,True,False
919,46,Hellburner,,True,False
920,47,Invader,Storm,True,True
921,47,Invader,Halo,True,True
922,47,Invader,Halo,True,True
923,47,Invader,,True,False
924,47,Hellburner,Shredder,True,True
925,47,Hellburner,Avenger,True,True
926,47,Hellburner,,True,False
927,47,Hellburner,,True,False
928,47,Invader,Storm,True,True
929,47,Invader,Halo,True,True
930,47,Invader,Halo,True,True
931,47,Invader,,True,False
932,47,Ao Jun,Ember,True,True
933,47,Ao Jun,Ember,True,True
934,47,Ao Jun,,True,False
935,47,Ao Jun,,True,False
936,47,Invader,Storm,True,True
937,47,Invader,Halo,True,True
938,47,Invader,Gust,True,True
939,47,Invader,,True,False
940,48,Ao Jun,Ember,True,True
941,48,Ao Jun,Ember,True,True
942,48,Ao Jun,,True,False
943,48,Ao Jun,,True,False
944,48,Invader,Storm,True,True
945,48,Invader,Halo,True,True
946,48,Invader,Halo,True,True
947,48,Invader,,True,False
948,48,Ares,Taran,True,True
949,48,Ares,Halo,True,True
950,48,Ares,Halo,True,False
951,48,Ares,Taran,True,True
952,48,Mercury,Ecu,True,False
953,48,Mercury,Avenger,True,True
954,48,Mercury,Gust,True,True
955,48,Mercury,,True,False
956,48,Ares,Taran,True,True
957,48,Ares,Halo,True,False
958,48,Ares,Halo,True,False
959,48,Ares,Taran,True,True
960,49,Mercury,Shredder,False,True
961,49,Mercury,Avenger,False,True
962,49,Mercury,Halo,False,True
963,49,Mercury,,False,False
964,49,Invader,Storm,True,True
965,49,Invader,Halo,True,True
966,49,Invader,Halo,True,True
967,49,Invader,,True,False
968,49,Ares,Corona,True,True
969,49,Ares,Halo,True,True
970,49,Ares,Halo,True,True
971,49,Ares,Corona,True,True
972,49,Ares,Pulsar,True,True
973,49,Ares,Marquess,True,False
974,49,Ares,Marquess,True,False
975,49,Ares,Pulsar,True,True
976,49,Ares,Tulumbas,True,True
977,49,Ares,Pin,True,True
978,49,Ares,Pin,True,True
979,49,Ares,Tulumbas,True,True
980,50,Hellburner,Halo,True,False
981,50,Hellburner,Ember,True,True
982,50,Hellburner,,True,False
983,50,Hellburner,,True,False
984,50,Invader,Corona,False,False
985,50,Invader,Gust,False,True
986,50,Invader,Gust,False,True
987,50,Invader,,False,False
988,50,Invader,Corona,True,False
989,50,Invader,Gust,True,True
990,50,Invader,Gust,True,True
991,50,Invader,,True,False
992,50,Mercury,Halo,True,False
993,50,Mercury,Avenger,True,True
994,50,Mercury,Halo,True,False
995,50,Mercury,,True,False
996,50,Ares,Pulsar,True,False
997,50,Ares,Halo,True,False
998,50,Ares,Halo,True,False
999,50,Ares,Pulsar,True,False
1000,51,Ares,Pulsar,False,True
1001,51,Ares,Shredder,False,True
1002,51,Ares,Shredder,False,False
1003,51,Ares,Pulsar,False,False
1004,51,Mercury,Halo,False,False
1005,51,Mercury,Avenger,False,True
1006,51,Mercury,Halo,False,False
1007,51,Mercury,,False,False
1008,51,Falcon,Trident,True,True
1009,51,Falcon,Avenger,True,True
1010,51,Falcon,Trident,True,True
1011,51,Falcon,,True,False
1012,51,Hellburner,Halo,True,False
1013,51,Hellburner,Glory,True,True
1014,51,Hellburner,,True,False
1015,51,Hellburner,,True,False
1016,51,Invader,Corona,False,True
1017,51,Invader,Halo,False,True
1018,51,Invader,Halo,False,True
1019,51,Invader,,False,False
1020,52,Hellburner,Blaze,True,False
1021,52,Hellburner,Ember,True,True
1022,52,Hellburner,,True,False
1023,52,Hellburner,,True,False
1024,52,Ares,Taran,False,True
1025,52,Ares,Halo,False,False
1026,52,Ares,Halo,False,False
1027,52,Ares,Taran,False,True
1028,52,Ao Jun,Avenger,False,True
1029,52,Ao Jun,Avenger,False,True
1030,52,Ao Jun,,False,False
1031,52,Ao Jun,,False,False
1032,52,Invader,Storm,False,True
1033,52,Invader,Gust,False,True
1034,52,Invader,Gust,False,True
1035,52,Invader,,False,False
1036,52,Mercury,Halo,False,False
1037,52,Mercury,Glory,False,False
1038,52,Mercury,Shredder,False,False
1039,52,Mercury,,False,False
1040,53,Spectre,Tulumbas,False,True
1041,53,Spectre,Tulumbas,False,True
1042,53,Spectre,Tulumbas,False,True
1043,53,Spectre,Tulumbas,False,True
1044,53,Spectre,Taran,False,True
1045,53,Spectre,Taran,False,True
1046,53,Spectre,Taran,False,False
1047,53,Spectre,Taran,False,True
1048,53,Mercury,Gust,False,False
1049,53,Mercury,Avenger,False,True
1050,53,Mercury,Gust,False,False
1051,53,Mercury,,False,False
1052,53,Pursuer,Halo,False,False
1053,53,Pursuer,Halo,False,False
1054,53,Pursuer,Halo,False,False
1055,53,Pursuer,,False,False
1056,53,Pursuer,Magnum,False,True
1057,53,Pursuer,Magnum,False,True
1058,53,Pursuer,Magnum,False,True
1059,53,Pursuer,,False,False
1060,54,Ares,Pulsar,True,True
1061,54,Ares,Halo,True,True
1062,54,Ares,Halo,True,True
1063,54,Ares,Pulsar,True,True
1064,54,Ao Guang,Pulsar,True,True
1065,54,Ao Guang,Pulsar,True,True
1066,54,Ao Guang,Pulsar,True,True
1067,54,Ao Guang,,True,False
1068,54,Ares,Corona,True,True
1069,54,Ares,Halo,True,True
1070,54,Ares,Halo,True,True
1071,54,Ares,Corona,True,True
1072,54,Ao Jun,Avenger,True,True
1073,54,Ao Jun,Avenger,True,True
1074,54,Ao Jun,,True,False
1075,54,Ao Jun,,True,False
1076,54,Ao Jun,Avenger,True,True
1077,54,Ao Jun,Avenger,True,True
1078,54,Ao Jun,,True,False
1079,54,Ao Jun,,True,False
1080,55,Invader,Corona,True,False
1081,55,Invader,Halo,True,True
1082,55,Invader,Halo,True,False
1083,55,Invader,,True,False
1084,55,Ares,Taran,False,True
1085,55,Ares,Halo,False,False
1086,55,Ares,Halo,False,False
1087,55,Ares,Taran,False,True
1088,55,Invader,Corona,True,False
1089,55,Invader,Halo,True,False
1090,55,Invader,Halo,True,False
1091,55,Invader,,True,False
1092,55,Ao Jun,Avenger,False,True
1093,55,Ao Jun,Avenger,False,True
1094,55,Ao Jun,,False,False
1095,55,Ao Jun,,False,False
1096,55,Ares,Scourge,False,False
1097,55,Ares,Halo,False,False
1098,55,Ares,Halo,False,False
1099,55,Ares,Scourge,False,False
1100,56,Ares,Taran,True,False
1101,56,Ares,Halo,True,False
1102,56,Ares,Halo,True,False
1103,56,Ares,Taran,True,False
1104,56,Ares,Corona,True,False
1105,56,Ares,Halo,True,True
1106,56,Ares,Halo,True,True
1107,56,Ares,Corona,True,False
1108,56,Ao Jun,Avenger,True,True
1109,56,Ao Jun,Avenger,True,False
1110,56,Ao Jun,,True,False
1111,56,Ao Jun,,True,False
1112,56,Ao Jun,Avenger,True,False
1113,56,Ao Jun,Avenger,True,False
1114,56,Ao Jun,,True,False
1115,56,Ao Jun,,True,False
1116,56,Hellburner,Shredder,False,False
1117,56,Hellburner,Ember,False,True
1118,56,Hellburner,,False,False
1119,56,Hellburner,,False,False
1120,57,Ares,Corona,True,True
1121,57,Ares,Spark,True,True
1122,57,Ares,Spark,True,True
1123,57,Ares,Scourge,True,True
1124,57,Ao Jun,Avenger,False,True
1125,57,Ao Jun,Avenger,False,True
1126,57,Ao Jun,,False,False
1127,57,Ao Jun,,False,False
1128,57,Strider,Halo,True,True
1129,57,Strider,Halo,True,True
1130,57,Strider,Ember,True,True
1131,57,Strider,,True,False
1132,57,Mercury,Shredder,True,True
1133,57,Mercury,Ember,True,True
1134,57,Mercury,Shredder,True,True
1135,57,Mercury,,True,False
1136,57,Ares,Pulsar,True,True
1137,57,Ares,Marquess,True,False
1138,57,Ares,Marquess,True,False
1139,57,Ares,Pulsar,True,False
1140,58,Pursuer,Halo,True,True
1141,58,Pursuer,Gust,True,True
1142,58,Pursuer,Gust,True,True
1143,58,Pursuer,,True,False
1144,58,Spectre,,True,True
1145,58,Spectre,,True,True
1146,58,Spectre,,True,True
1147,58,Spectre,,True,True
1148,58,Invader,Corona,True,True
1149,58,Invader,Halo,True,True
1150,58,Invader,Halo,True,True
1151,58,Invader,,True,False
1152,58,Ao Jun,Avenger,True,True
1153,58,Ao Jun,Ember,True,True
1154,58,Ao Jun,,True,False
1155,58,Ao Jun,,True,False
1156,58,Ao Jun,Avenger,True,True
1157,58,Ao Jun,Ember,True,True
1158,58,Ao Jun,,True,False
1159,58,Ao Jun,,True,False
1160,59,Invader,Corona,True,False
1161,59,Invader,Gust,True,True
1162,59,Invader,Gust,True,True
1163,59,Invader,,True,False
1164,59,Ao Jun,Avenger,True,False
1165,59,Ao Jun,Avenger,True,False
1166,59,Ao Jun,,True,False
1167,59,Ao Jun,,True,False
1168,59,Ares,Taran,False,True
1169,59,Ares,Halo,False,False
1170,59,Ares,Halo,False,False
1171,59,Ares,Taran,False,True
1172,59,Ares,Taran,True,True
1173,59,Ares,Halo,True,False
1174,59,Ares,Halo,True,False
1175,59,Ares,Taran,True,True
1176,59,Ares,Pulsar,True,False
1177,59,Ares,Halo,True,False
1178,59,Ares,Halo,True,True
1179,59,Ares,Pulsar,True,False
1180,60,Ares,Taran,False,True
1181,60,Ares,Halo,False,False
1182,60,Ares,Halo,False,False
1183,60,Ares,Taran,False,True
1184,60,Mercury,Halo,False,False
1185,60,Mercury,Avenger,False,True
1186,60,Mercury,Gust,False,False
1187,60,Mercury,,False,False
1188,60,Mercury,Halo,False,False
1189,60,Mercury,Avenger,False,False
1190,60,Mercury,Gust,False,False
1191,60,Mercury,,False,False
1192,60,Strider,Halo,False,False
1193,60,Strider,Halo,False,False
1194,60,Strider,Ember,False,False
1195,60,Strider,,False,False
1196,60,Fury,Trident,False,True
1197,60,Fury,Trident,False,True
1198,60,Fury,Trident,False,False
1199,60,Fury,,False,False
1200,61,Hellburner,Halo,True,False
1201,61,Hellburner,Ember,True,True
1202,61,Hellburner,,True,False
1203,61,Hellburner,,True,False
1204,61,Invader,Storm,True,True
1205,61,Invader,Halo,True,False
1206,61,Invader,Gust,True,True
1207,61,Invader,,True,False
1208,61,Mercury,Halo,False,False
1209,61,Mercury,Avenger,False,True
1210,61,Mercury,Halo,False,False
1211,61,Mercury,,False,False
1212,61,Ao Jun,Dragoon,True,True
1213,61,Ao Jun,Dragoon,True,False
1214,61,Ao Jun,,True,False
1215,61,Ao Jun,,True,False
1216,61,Ares,Corona,True,True
1217,61,Ares,Halo,True,False
1218,61,Ares,Halo,True,False
1219,61,Ares,Corona,True,False
1220,62,Mercury,Halo,False,False
1221,62,Mercury,Ember,False,True
1222,62,Mercury,Blaze,False,False
1223,62,Mercury,,False,False
1224,62,Invader,Storm,False,True
1225,62,Invader,Gust,False,True
1226,62,Invader,Gust,False,True
1227,62,Invader,,False,False
1228,62,Falcon,Trident,False,False
1229,62,Falcon,Ember,False,True
1230,62,Falcon,Trident,False,False
1231,62,Falcon,,False,False
1232,62,Mercury,Gust,False,True
1233,62,Mercury,Avenger,False,True
1234,62,Mercury,Gust,False,True
1235,62,Mercury,,False,False
1236,62,Hellburner,Halo,False,False
1237,62,Hellburner,Avenger,False,True
1238,62,Hellburner,,False,False
1239,62,Hellburner,,False,False
1240,63,Pursuer,Gust,True,True
1241,63,Pursuer,Gust,True,True
1242,63,Pursuer,Gust,True,True
1243,63,Pursuer,,True,False
1244,63,Mender,Halo,True,True
1245,63,Mender,Taran,True,True
1246,63,Mender,Halo,True,True
1247,63,Mender,,True,False
1248,63,Mender,Halo,False,True
1249,63,Mender,Taran,False,True
1250,63,Mender,Halo,False,False
1251,63,Mender,,False,False
1252,63,Ares,Scourge,False,True
1253,63,Ares,Shredder,False,False
1254,63,Ares,Shredder,False,False
1255,63,Ares,Scourge,False,True
1256,63,Spectre,Pulsar,True,False
1257,63,Spectre,Pulsar,True,False
1258,63,Spectre,Pulsar,True,False
1259,63,Spectre,Pulsar,True,False
1260,64,Ao Jun,Avenger,False,True
1261,64,Ao Jun,Viper,False,False
1262,64,Ao Jun,,False,False
1263,64,Ao Jun,,False,False
1264,64,Falcon,Avenger,True,True
1265,64,Falcon,Ember,True,True
1266,64,Falcon,Avenger,True,True
1267,64,Falcon,,True,False
1268,64,Invader,Storm,True,True
1269,64,Invader,Halo,True,False
1270,64,Invader,Halo,True,False
1271,64,Invader,,True,False
1272,64,Ares,Storm,True,True
1273,64,Ares,Halo,True,True
1274,64,Ares,Halo,True,True
1275,64,Ares,Storm,True,True
1276,64,Ares,Scourge,False,True
1277,64,Ares,Halo,False,False
1278,64,Ares,Halo,False,False
1279,64,Ares,Scourge,False,True
1280,65,Ares,Scourge,False,True
1281,65,Ares,Halo,False,False
1282,65,Ares,Halo,False,False
1283,65,Ares,Scourge,False,True
1284,65,Ares,Scourge,False,True
1285,65,Ares,Halo,False,False
1286,65,Ares,Halo,False,False
1287,65,Ares,Scourge,False,True
1288,65,Ao Jun,Ember,False,True
1289,65,Ao Jun,Ember,False,True
1290,65,Ao Jun,,False,False
1291,65,Ao Jun,,False,False
1292,65,Spectre,Taran,True,True
1293,65,Spectre,Taran,True,True
1294,65,Spectre,Taran,True,True
1295,65,Spectre,Taran,True,True
1296,65,Spectre,Taran,True,True
1297,65,Spectre,Taran,True,True
1298,65,Spectre,Taran,True,True
1299,65,Spectre,Taran,True,True
1300,66,Spectre,Scourge,True,True
1301,66,Spectre,Scourge,True,True
1302,66,Spectre,Scourge,True,True
1303,66,Spectre,Scourge,True,True
1304,66,Mercury,Halo,False,True
1305,66,Mercury,Avenger,False,True
1306,66,Mercury,Sting,False,True
1307,66,Mercury,,False,False
1308,66,Ares,Taran,True,True
1309,66,Ares,Halo,True,False
1310,66,Ares,Halo,True,False
1311,66,Ares,Taran,True,True
1312,66,Ares,Taran,False,True
1313,66,Ares,Shredder,False,False
1314,66,Ares,Halo,False,False
1315,66,Ares,Taran,False,True
1316,66,Invader,Storm,True,True
1317,66,Invader,Gust,True,True
1318,66,Invader,Gust,True,True
1319,66,Invader,,True,False
1320,67,Falcon,Trident,False,False
1321,67,Falcon,Avenger,False,False
1322,67,Falcon,Trident,False,False
1323,67,Falcon,,False,False
1324,67,Hellburner,Ecu,False,False
1325,67,Hellburner,Exodus,False,False
1326,67,Hellburner,,False,False
1327,67,Hellburner,,False,False
1328,67,Mender,Gust,False,False
1329,67,Mender,Storm,False,False
1330,67,Mender,Gust,False,False
1331,67,Mender,,False,False
1332,67,Bulwark,Dragoon,False,False
1333,67,Bulwark,Dragoon,False,False
1334,67,Bulwark,,False,False
1335,67,Bulwark,,False,False
1336,67,Mercury,Halo,False,False
1337,67,Mercury,Ember,False,False
1338,67,Mercury,Halo,False,False
1339,67,Mercury,,False,False
1340,68,Ares,Pulsar,False,False
1341,68,Ares,Shredder,False,False
1342,68,Ares,Shredder,False,False
1343,68,Ares,Pulsar,False,False
1344,68,Ao Jun,Avenger,False,True
1345,68,Ao Jun,Avenger,False,False
1346,68,Ao Jun,,False,False
1347,68,Ao Jun,,False,False
1348,68,Ao Jun,Ember,False,True
1349,68,Ao Jun,Ember,False,False
1350,68,Ao Jun,,False,False
1351,68,Ao Jun,,False,False
1352,68,Invader,Storm,False,False
1353,68,Invader,Halo,False,False
1354,68,Invader,Gust,False,True
1355,68,Invader,,False,False
1356,68,Strider,Halo,True,False
1357,68,Strider,Halo,True,False
1358,68,Strider,Glory,True,False
1359,68,Strider,,True,False
1360,69,Ares,Taran,False,False
1361,69,Ares,Halo,False,False
1362,69,Ares,Halo,False,False
1363,69,Ares,Taran,False,True
1364,69,Invader,Storm,True,False
1365,69,Invader,Gust,True,False
1366,69,Invader,Halo,True,False
1367,69,Invader,,True,False
1368,69,Ares,Pulsar,False,False
1369,69,Ares,Halo,False,False
1370,69,Ares,Halo,False,False
1371,69,Ares,Pulsar,False,False
1372,69,Ao Jun,Avenger,False,False
1373,69,Ao Jun,Avenger,False,False
1374,69,Ao Jun,,False,False
1375,69,Ao Jun,,False,False
1376,69,Mercury,Shredder,False,False
1377,69,Mercury,Ember,False,False
1378,69,Mercury,Shredder,False,False
1379,69,Mercury,,False,False
1380,70,Ares,Pulsar,False,False
1381,70,Ares,Halo,False,False
1382,70,Ares,Halo,False,False
1383,70,Ares,Pulsar,False,False
1384,70,Ares,Tulumbas,True,True
1385,70,Ares,Halo,True,True
1386,70,Ares,Halo,True,True
1387,70,Ares,Tulumbas,True,True
1388,70,Ares,Taran,True,True
1389,70,Ares,Halo,True,True
1390,70,Ares,Halo,True,True
1391,70,Ares,Taran,True,True
1392,70,Invader,Corona,True,True
1393,70,Invader,Halo,True,True
1394,70,Invader,Halo,True,True
1395,70,Invader,,True,False
1396,70,Ares,Pulsar,True,True
1397,70,Ares,Halo,True,True
1398,70,Ares,Halo,True,True
1399,70,Ares,Pulsar,True,True
1400,71,Mender,Halo,True,False
1401,71,Mender,Taran,True,True
1402,71,Mender,Halo,True,False
1403,71,Mender,,True,False
1404,71,Bulgasari,Taran,False,True
1405,71,Bulgasari,Taran,False,True
1406,71,Bulgasari,Taran,False,True
1407,71,Bulgasari,,False,False
1408,71,Spectre,Tulumbas,True,True
1409,71,Spectre,Tulumbas,True,True
1410,71,Spectre,Tulumbas,True,True
1411,71,Spectre,Tulumbas,True,True
1412,71,Bulgasari,Orkan,False,True
1413,71,Bulgasari,Orkan,False,True
1414,71,Bulgasari,Orkan,False,True
1415,71,Bulgasari,,False,False
1416,71,Mender,Gust,True,True
1417,71,Mender,Orkan,True,True
1418,71,Mender,Gust,True,True
1419,71,Mender,,True,False
1420,72,Ao Jun,Ember,True,True
1421,72,Ao Jun,Ember,True,True
1422,72,Ao Jun,,True,False
1423,72,Ao Jun,,True,False
1424,72,Mender,Halo,False,False
1425,72,Mender,Storm,False,True
1426,72,Mender,Halo,False,False
1427,72,Mender,,False,False
1428,72,Mercury,Shredder,False,False
1429,72,Mercury,Avenger,False,True
1430,72,Mercury,Halo,False,False
1431,72,Mercury,,False,False
1432,72,Invader,Scourge,True,True
1433,72,Invader,Gust,True,True
1434,72,Invader,Halo,True,False
1435,72,Invader,,True,False
1436,72,Falcon,Dragoon,True,True
1437,72,Falcon,Avenger,True,True
1438,72,Falcon,Dragoon,True,True
1439,72,Falcon,,True,False
1440,73,Hellburner,Marquess,True,False
1441,73,Hellburner,Ember,True,True
1442,73,Hellburner,,True,False
1443,73,Hellburner,,True,False
1444,73,Ares,Taran,False,True
1445,73,Ares,Gust,False,False
1446,73,Ares,Halo,False,False
1447,73,Ares,Taran,False,True
1448,73,Ao Jun,Viper,False,False
1449,73,Ao Jun,Viper,False,False
1450,73,Ao Jun,,False,False
1451,73,Ao Jun,,False,False
1452,73,Ares,Scourge,False,False
1453,73,Ares,Shredder,False,False
1454,73,Ares,Shredder,False,False
1455,73,Ares,Scourge,False,False
1456,73,Invader,Corona,False,False
1457,73,Invader,Gust,False,False
1458,73,Invader,Halo,False,False
1459,73,Invader,,False,False
1460,74,Invader,Storm,False,True
1461,74,Invader,Gust,False,True
1462,74,Invader,Gust,False,True
1463,74,Invader,,False,False
1464,74,Mercury,Halo,False,False
1465,74,Mercury,Ember,False,True
1466,74,Mercury,Halo,False,False
1467,74,Mercury,,False,False
1468,74,Spectre,Tulumbas,False,True
1469,74,Spectre,Tulumbas,False,True
1470,74,Spectre,Tulumbas,False,True
1471,74,Spectre,Tulumbas,False,True
1472,74,Mercury,Halo,False,False
1473,74,Mercury,Avenger,False,True
1474,74,Mercury,Halo,False,False
1475,74,Mercury,,False,False
1476,74,Spectre,Orkan,False,True
1477,74,Spectre,Orkan,False,True
1478,74,Spectre,Orkan,False,True
1479,74,Spectre,Orkan,False,True
1480,75,Ares,Taran,True,True
1481,75,Ares,Halo,True,False
1482,75,Ares,Halo,True,False
1483,75,Ares,Taran,True,True
1484,75,Ares,Taran,True,True
1485,75,Ares,Halo,True,False
1486,75,Ares,Halo,True,False
1487,75,Ares,Taran,True,True
1488,75,Strider,Shredder,True,False
1489,75,Strider,Halo,True,False
1490,75,Strider,Ember,True,True
1491,75,Strider,,True,False
1492,75,Mercury,Halo,True,False
1493,75,Mercury,Ember,True,True
1494,75,Mercury,Halo,True,False
1495,75,Mercury,,True,False
1496,75,Invader,Storm,True,True
1497,75,Invader,Halo,True,True
1498,75,Invader,Halo,True,True
1499,75,Invader,,True,False
1500,76,Invader,Storm,False,True
1501,76,Invader,Gust,False,True
1502,76,Invader,Gust,False,True
1503,76,Invader,,False,False
1504,76,Ares,Scourge,False,True
1505,76,Ares,Halo,False,False
1506,76,Ares,Halo,False,False
1507,76,Ares,Scourge,False,True
1508,76,Ares,Corona,False,False
1509,76,Ares,Halo,False,False
1510,76,Ares,Halo,False,False
1511,76,Ares,Corona,False,False
1512,76,Ao Jun,Avenger,False,True
1513,76,Ao Jun,Avenger,False,True
1514,76,Ao Jun,,False,False
1515,76,Ao Jun,,False,False
1516,76,Ao Jun,Avenger,False,True
1517,76,Ao Jun,Avenger,False,False
1518,76,Ao Jun,,False,False
1519,76,Ao Jun,,False,False
1520,77,Pursuer,Gust,False,True
1521,77,Pursuer,Gust,False,True
1522,77,Pursuer,Gust,False,True
1523,77,Pursuer,,False,False
1524,77,Mercury,Halo,False,False
1525,77,Mercury,Glory,False,True
1526,77,Mercury,Halo,False,False
1527,77,Mercury,,False,False
1528,77,Mender,Halo,True,False
1529,77,Mender,Corona,True,False
1530,77,Mender,Halo,True,False
1531,77,Mender,,True,False
1532,77,Bulwark,Avenger,False,True
1533,77,Bulwark,Avenger,False,True
1534,77,Bulwark,,False,False
1535,77,Bulwark,,False,False
1536,77,Falcon,Dragoon,True,False
1537,77,Falcon,Ember,True,True
1538,77,Falcon,Dragoon,True,False
1539,77,Falcon,,True,False
1540,78,Invader,Storm,False,False
1541,78,Invader,Gust,False,False
1542,78,Invader,Halo,False,False
1543,78,Invader,,False,False
1544,78,Ares,Scourge,False,False
1545,78,Ares,Halo,False,False
1546,78,Ares,Halo,False,False
1547,78,Ares,Scourge,False,False
1548,78,Strider,Halo,False,False
1549,78,Strider,Halo,False,False
1550,78,Strider,Ember,False,False
1551,78,Strider,,False,False
1552,78,Falcon,Trident,False,False
1553,78,Falcon,Avenger,False,False
1554,78,Falcon,Trident,False,False
1555,78,Falcon,,False,False
1556,78,Mercury,Halo,False,False
1557,78,Mercury,Avenger,False,False
1558,78,Mercury,Halo,False,False
1559,78,Mercury,,False,False
1560,79,Ares,Taran,False,True
1561,79,Ares,Halo,False,False
1562,79,Ares,Halo,False,False
1563,79,Ares,Taran,False,True
1564,79,Strider,Halo,False,False
1565,79,Strider,Halo,False,False
1566,79,Strider,Ember,False,False
1567,79,Strider,,False,False
1568,79,Mender,Gust,False,True
1569,79,Mender,Corona,False,False
1570,79,Mender,Gust,False,True
1571,79,Mender,,False,False
1572,79,Mercury,Halo,False,False
1573,79,Mercury,Ember,False,True
1574,79,Mercury,Halo,False,False
1575,79,Mercury,,False,False
1576,79,Spectre,Tulumbas,False,True
1577,79,Spectre,Tulumbas,False,True
1578,79,Spectre,Tulumbas,False,True
1579,79,Spectre,Tulumbas,False,True
1580,80,Hellburner,Ecu,False,False
1581,80,Hellburner,Ancile,False,False
1582,80,Hellburner,,False,False
1583,80,Hellburner,,False,False
1584,80,Mercury,Gust,False,False
1585,80,Mercury,Avenger,False,True
1586,80,Mercury,Halo,False,False
1587,80,Mercury,,False,False
1588,80,Ares,Pulsar,False,True
1589,80,Ares,Halo,False,False
1590,80,Ares,Halo,False,False
1591,80,Ares,Pulsar,False,True
1592,80,Mercury,Halo,False,False
1593,80,Mercury,Avenger,False,True
1594,80,Mercury,Halo,False,False
1595,80,Mercury,,False,False
1596,80,Falcon,Trident,False,True
1597,80,Falcon,Trident,False,True
1598,80,Falcon,Trident,False,True
1599,80,Falcon,,False,False
1600,81,Hellburner,Ecu,True,False
1601,81,Hellburner,Ancile,True,True
1602,81,Hellburner,,True,False
1603,81,Hellburner,,True,False
1604,81,Invader,Storm,True,True
1605,81,Invader,Gust,True,False
1606,81,Invader,Halo,True,False
1607,81,Invader,,True,False
1608,81,Mender,Spark,True,True
1609,81,Mender,Scourge,True,True
1610,81,Mender,Spark,True,True
1611,81,Mender,,True,False
1612,81,Mercury,Halo,True,False
1613,81,Mercury,Avenger,True,False
1614,81,Mercury,Halo,True,False
1615,81,Mercury,,True,False
1616,81,Ao Jun,Ember,True,True
1617,81,Ao Jun,Ember,True,False
1618,81,Ao Jun,,True,False
1619,81,Ao Jun,,True,False
1620,82,Ares,Taran,True,True
1621,82,Ares,Halo,True,False
1622,82,Ares,Halo,True,False
1623,82,Ares,Taran,True,True
1624,82,Ao Jun,Avenger,False,True
1625,82,Ao Jun,Avenger,False,False
1626,82,Ao Jun,,False,False
1627,82,Ao Jun,,False,False
1628,82,Mercury,Halo,False,False
1629,82,Mercury,Avenger,False,True
1630,82,Mercury,Halo,False,False
1631,82,Mercury,,False,False
1632,82,Hellburner,Halo,True,False
1633,82,Hellburner,Ember,True,True
1634,82,Hellburner,,True,False
1635,82,Hellburner,,True,False
1636,82,Invader,Storm,True,True
1637,82,Invader,Gust,True,True
1638,82,Invader,Halo,True,False
1639,82,Invader,,True,False
1640,83,Falcon,Trident,False,False
1641,83,Falcon,Avenger,False,False
1642,83,Falcon,Trident,False,False
1643,83,Falcon,,False,False
1644,83,Mender,Gust,False,False
1645,83,Mender,Storm,False,False
1646,83,Mender,Halo,False,False
1647,83,Mender,,False,False
1648,83,Ao Jun,Avenger,False,False
